artwork,style,genre,emotion
29343,25,14,2
29344,25,14,5
29345,25,8,0
29346,25,8,2
29347,25,14,1
29348,25,8,1
29349,25,8,2
29350,25,8,2
29351,25,8,2
29352,25,8,2
29353,25,8,2
29354,25,8,5
29355,25,4,2
29356,25,8,5
29357,25,8,1
29358,25,8,1
29359,25,8,5
29360,25,8,2
29361,25,8,5
29362,25,8,1
29363,25,8,2
29364,25,14,1
29365,25,8,2
29366,25,8,2
29367,25,8,2
29368,25,8,5
29369,25,8,1
29370,25,8,2
29371,25,8,2
29372,25,8,2
29373,25,8,2
29374,25,8,1
29375,25,8,5
29376,25,14,4
29377,25,8,2
29378,25,8,2
29379,25,8,2
29380,25,8,2
29381,25,8,5
29382,25,8,5
29383,25,14,1
29384,25,8,2
29385,25,8,3
29386,25,8,2
29387,25,8,5
29388,25,8,2
29389,25,8,1
29390,25,2,2
29391,25,8,2
29392,25,8,2
29393,25,8,2
29394,25,8,2
29395,25,8,2
29396,25,8,2
29397,25,8,1
29398,25,8,1
29399,25,8,1
29400,25,8,5
29401,25,14,6
29402,25,8,5
29403,25,1,0
29404,25,14,2
29405,25,8,1
29406,25,8,5
29407,25,8,2
29408,25,8,2
29409,25,8,5
29410,25,17,2
29411,25,8,5
29412,25,8,2
29413,25,14,4
29414,25,14,2
29415,25,8,5
29416,25,8,2
29417,25,14,2
29418,25,14,5
29419,25,14,5
29420,25,8,1
29421,25,8,2
29422,25,8,1
29423,25,8,2
29424,25,8,0
29425,25,8,2
29426,25,8,2
29427,25,8,2
29428,25,8,2
29429,25,8,5
29430,25,8,1
29431,25,8,2
29432,25,8,2
29433,25,8,2
29434,25,8,2
29435,25,8,2
29436,25,8,2
29437,25,8,2
29438,25,8,2
29439,25,8,2
29440,25,8,1
29441,25,8,2
29442,25,8,2
29443,25,8,1
29444,25,8,2
29445,25,8,5
29446,25,8,2
29447,25,8,2
29448,25,8,2
29449,25,8,1
29450,25,8,5
29451,25,8,1
29452,14,3,2
29453,1,4,2
29454,24,4,0
29455,25,9,2
29456,24,9,2
29457,1,13,4
29458,24,4,2
29459,24,4,5
29460,25,8,0
29461,25,8,1
29462,25,4,1
29463,25,2,2
29464,25,9,5
29465,25,9,5
29466,25,4,3
29467,25,4,0
29468,24,9,4
29469,25,2,1
29470,1,11,3
29471,25,14,0
29472,25,14,4
29473,25,14,4
29474,25,4,2
29475,24,1,2
29476,25,12,0
29477,24,9,2
29478,24,9,2
29479,25,14,1
29480,25,4,1
29481,25,2,2
29482,25,14,6
29483,25,8,5
29484,25,8,2
29485,25,8,6
29486,25,14,2
29487,25,2,1
29488,25,4,2
29489,25,14,2
29490,25,4,5
29491,25,10,5
29492,25,14,2
29493,24,9,4
29494,25,14,5
29495,25,14,4
29496,25,14,4
29497,25,14,2
29498,25,8,2
29499,1,14,4
29500,1,13,2
29501,1,13,5
29502,24,8,2
29503,25,4,2
29504,24,4,5
29505,24,4,0
29506,24,4,0
29507,24,4,3
29508,24,4,2
29509,24,8,2
29510,24,17,5
29511,24,14,0
29512,24,9,6
29513,24,9,4
29514,25,14,4
29515,25,9,2
29516,25,9,2
29517,24,9,4
29518,25,9,4
29519,25,9,4
29520,25,9,1
29521,25,9,1
29522,24,9,4
29523,25,14,2
29524,25,9,2
29525,24,9,2
29526,25,9,1
29527,25,14,7
29528,24,9,1
29529,24,9,2
29530,24,9,2
29531,24,9,1
29532,24,9,4
29533,24,9,1
29534,24,9,2
29535,24,9,0
29536,24,9,1
29537,25,9,1
29538,24,9,7
29539,25,9,1
29540,24,9,4
29541,24,9,2
29542,25,14,2
29543,1,9,2
29544,25,9,4
29545,25,9,4
29546,25,9,0
29547,25,14,6
29548,25,14,8
29549,25,9,1
29550,25,14,3
29551,25,9,5
29552,24,9,2
29553,25,14,1
29554,25,14,2
29555,25,14,4
29556,25,14,4
29557,25,14,2
29558,24,14,4
29559,25,9,2
29560,24,9,5
29561,25,9,2
29562,24,9,4
29563,24,9,4
29564,25,9,2
29565,25,9,6
29566,25,9,4
29567,25,14,0
29568,25,9,2
29569,25,14,6
29570,25,14,1
29571,24,9,5
29572,24,9,2
29573,25,9,2
29574,25,9,2
29575,25,14,4
29576,25,9,5
29577,24,9,4
29578,25,14,1
29579,25,9,2
29580,25,9,2
29581,25,9,4
29582,25,9,4
29583,24,9,4
29584,24,9,1
29585,25,9,4
29586,24,14,1
29587,24,9,2
29588,25,9,2
29589,25,9,2
29590,24,9,4
29591,24,9,1
29592,24,9,3
29593,25,9,7
29594,24,9,1
29595,25,9,6
29596,24,14,2
29597,24,9,8
29598,24,9,6
29599,24,9,4
29600,24,9,2
29601,25,9,0
29602,24,14,2
29603,25,9,4
29604,25,9,0
29605,25,14,5
29606,25,14,0
29607,25,9,2
29608,25,14,1
29609,24,14,2
29610,24,9,4
29611,25,9,5
29612,24,9,5
29613,24,9,4
29614,25,14,6
29615,25,14,1
29616,25,9,5
29617,25,9,4
29618,25,9,2
29619,24,9,2
29620,24,0,5
29621,24,9,1
29622,24,9,4
29623,24,9,1
29624,25,14,2
29625,24,14,0
29626,25,16,4
29627,24,4,0
29628,24,9,5
29629,24,17,2
29630,24,3,4
29631,25,14,6
29632,25,9,0
29633,25,3,6
29634,25,3,2
29635,25,3,2
29636,24,3,2
29637,24,14,2
29638,24,11,0
29639,24,8,2
29640,24,14,1
29641,24,14,4
29642,1,11,4
29643,24,9,3
29644,24,17,2
29645,24,9,2
29646,25,17,2
29647,25,16,2
29648,25,8,2
29649,1,13,5
29650,1,13,4
29651,1,13,3
29652,24,1,2
29653,25,16,4
29654,25,16,7
29655,25,16,4
29656,25,14,4
29657,24,8,2
29658,24,8,1
29659,25,8,2
29660,25,8,2
29661,25,4,4
29662,22,9,4
29663,25,4,4
29664,25,4,0
29665,22,14,0
29666,25,8,1
29667,22,14,5
29668,11,12,1
29669,22,14,5
29670,22,14,2
29671,11,12,3
29672,25,4,2
29673,25,4,4
29674,11,13,0
29675,25,8,1
29676,22,14,1
29677,25,4,5
29678,22,11,1
29679,22,11,4
29680,22,12,0
29681,25,10,2
29682,25,9,4
29683,22,14,6
29684,22,12,6
29685,22,14,2
29686,25,4,4
29687,22,12,5
29688,22,13,4
29689,22,12,5
29690,22,11,2
29691,22,11,1
29692,22,11,1
29693,22,11,6
29694,25,8,1
29695,25,4,6
29696,22,12,5
29697,25,14,5
29698,22,12,1
29699,22,13,1
29700,25,4,5
29701,25,14,4
29702,25,14,4
29703,22,12,0
29704,25,4,2
29705,25,4,5
29706,22,4,1
29707,25,4,3
29708,22,11,4
29709,22,13,4
29710,25,9,2
29711,25,8,1
29712,25,9,4
29713,25,14,0
29714,22,13,2
29715,22,13,1
29716,22,11,4
29717,22,13,0
29718,22,13,3
29719,22,11,1
29720,25,8,2
29721,22,12,0
29722,25,8,2
29723,11,9,2
29724,22,12,2
29725,22,11,1
29726,22,12,5
29727,25,14,4
29728,22,11,4
29729,25,9,2
29730,25,4,5
29731,25,9,5
29732,22,12,2
29733,25,4,2
29734,25,4,3
29735,22,17,5
29736,11,9,4
29737,25,8,2
29738,25,8,2
29739,25,4,5
29740,25,4,5
29741,25,4,2
29742,25,8,1
29743,25,8,2
29744,25,4,2
29745,25,9,5
29746,11,9,5
29747,22,9,2
29748,25,9,2
29749,25,9,4
29750,25,9,2
29751,25,9,2
29752,25,9,2
29753,25,9,8
29754,25,9,4
29755,25,9,2
29756,25,9,4
29757,25,9,4
29758,25,9,4
29759,22,9,4
29760,22,9,6
29761,25,9,1
29762,25,9,2
29763,11,9,4
29764,11,9,5
29765,22,9,1
29766,22,9,1
29767,25,8,2
29768,25,4,4
29769,25,14,4
29770,22,14,6
29771,22,12,0
29772,25,4,2
29773,25,4,2
29774,22,12,4
29775,22,13,1
29776,22,12,1
29777,25,15,2
29778,25,3,1
29779,25,3,2
29780,22,11,6
29781,22,12,5
29782,22,13,6
29783,22,11,2
29784,22,13,0
29785,22,11,4
29786,22,11,5
29787,22,12,0
29788,25,4,2
29789,25,4,4
29790,25,14,4
29791,22,13,3
29792,25,14,2
29793,25,8,2
29794,22,13,4
29795,22,11,2
29796,22,13,7
29797,25,8,2
29798,22,12,2
29799,22,12,2
29800,22,13,1
29801,22,11,4
29802,22,9,0
29803,22,13,4
29804,22,4,0
29805,22,11,1
29806,22,12,1
29807,25,8,2
29808,25,11,5
29809,22,11,1
29810,25,9,2
29811,25,8,2
29812,25,14,0
29813,25,14,7
29814,25,9,0
29815,25,9,0
29816,25,9,5
29817,25,4,5
29818,25,4,2
29819,25,1,2
29820,25,4,2
29821,25,8,1
29822,25,14,6
29823,25,8,1
29824,25,8,1
29825,25,2,5
29826,25,8,2
29827,25,8,1
29828,25,8,1
29829,25,4,5
29830,25,8,1
29831,25,8,0
29832,25,4,2
29833,25,4,0
29834,25,4,5
29835,25,8,1
29836,25,1,2
29837,25,4,5
29838,25,4,5
29839,25,4,5
29840,25,8,6
29841,25,8,2
29842,25,9,8
29843,25,8,1
29844,25,4,5
29845,25,8,1
29846,25,4,5
29847,25,9,4
29848,25,4,1
29849,25,8,1
29850,25,1,2
29851,25,8,5
29852,25,4,1
29853,25,4,0
29854,25,14,2
29855,25,8,1
29856,25,8,0
29857,25,4,0
29858,25,8,1
29859,25,8,2
29860,25,4,2
29861,25,14,1
29862,25,9,5
29863,25,9,2
29864,25,9,2
29865,25,9,6
29866,25,9,4
29867,25,8,2
29868,25,8,2
29869,25,8,2
29870,25,8,2
29871,25,8,2
29872,24,8,2
29873,24,8,5
29874,24,17,4
29875,24,17,4
29876,24,8,2
29877,24,17,2
29878,24,8,2
29879,24,17,1
29880,24,8,2
29881,24,17,2
29882,24,8,2
29883,24,8,2
29884,24,8,1
29885,24,17,2
29886,24,17,2
29887,24,17,2
29888,24,8,2
29889,24,17,2
29890,24,17,2
29891,24,8,2
29892,24,8,2
29893,24,8,2
29894,24,8,2
29895,24,8,2
29896,24,8,2
29897,24,8,2
29898,24,8,2
29899,24,8,2
29900,24,8,2
29901,24,8,2
29902,24,8,1
29903,24,8,2
29904,24,8,5
29905,24,8,2
29906,24,8,2
29907,24,8,2
29908,24,8,2
29909,24,8,2
29910,24,8,2
29911,24,8,2
29912,24,8,2
29913,24,8,2
29914,24,8,2
29915,24,8,2
29916,24,8,2
29917,24,15,4
29918,24,8,2
29919,24,17,2
29920,24,4,6
29921,24,8,2
29922,24,8,2
29923,24,8,2
29924,24,8,2
29925,24,8,0
29926,24,8,2
29927,24,8,2
29928,24,8,1
29929,24,8,2
29930,24,8,2
29931,24,8,2
29932,24,8,2
29933,24,8,2
29934,24,8,2
29935,24,17,6
29936,24,17,2
29937,24,8,2
29938,24,8,2
29939,24,8,2
29940,24,17,2
29941,24,15,2
29942,24,8,2
29943,24,8,4
29944,24,8,2
29945,24,8,5
29946,24,15,2
29947,24,8,2
29948,24,8,2
29949,24,8,2
29950,24,8,2
29951,24,8,4
29952,24,17,2
29953,24,17,2
29954,24,8,2
29955,24,17,1
29956,24,17,2
29957,24,17,2
29958,24,17,2
29959,24,8,2
29960,24,8,2
29961,24,8,2
29962,24,8,2
29963,24,8,2
29964,24,8,2
29965,24,8,1
29966,24,8,1
29967,24,8,1
29968,24,8,2
29969,24,8,2
29970,24,8,1
29971,24,8,2
29972,24,8,2
29973,24,8,2
29974,24,8,3
29975,24,8,2
29976,24,8,2
29977,24,8,2
29978,24,8,1
29979,24,8,2
29980,24,8,2
29981,24,8,2
29982,24,8,2
29983,24,8,2
29984,24,17,5
29985,24,8,2
29986,24,8,2
29987,24,8,2
29988,24,8,1
29989,24,8,2
29990,24,8,2
29991,24,8,2
29992,24,8,2
29993,24,8,2
29994,24,8,2
29995,24,8,2
29996,24,8,2
29997,24,8,2
29998,24,9,2
29999,24,8,2
30000,24,8,2
30001,24,8,1
30002,24,8,2
30003,24,17,2
30004,24,8,2
30005,24,8,2
30006,24,8,2
30007,24,8,2
30008,24,8,2
30009,24,8,1
30010,24,8,2
30011,24,8,2
30012,24,8,2
30013,24,8,2
30014,24,17,2
30015,24,17,2
30016,24,8,2
30017,24,8,2
30018,24,8,2
30019,24,8,2
30020,24,8,1
30021,24,8,2
30022,24,8,2
30023,24,8,2
30024,24,8,2
30025,24,8,2
30026,24,8,5
30027,24,8,1
30028,24,8,2
30029,24,8,2
30030,24,8,2
30031,24,8,2
30032,24,8,2
30033,24,8,2
30034,24,8,2
30035,24,8,2
30036,24,8,2
30037,24,8,2
30038,24,8,2
30039,24,8,2
30040,24,8,2
30041,24,8,2
30042,24,8,2
30043,24,8,2
30044,24,8,1
30045,24,8,2
30046,24,8,1
30047,24,8,2
30048,24,8,2
30049,24,8,2
30050,24,8,2
30051,24,8,2
30052,24,8,2
30053,24,8,2
30054,24,8,2
30055,24,8,2
30056,24,17,2
30057,24,8,2
30058,24,8,2
30059,24,8,2
30060,24,8,2
30061,24,17,2
30062,24,17,2
30063,24,8,2
30064,24,8,2
30065,24,8,2
30066,24,8,2
30067,24,8,2
30068,24,8,2
30069,24,8,2
30070,24,8,2
30071,24,8,2
30072,24,8,1
30073,24,8,2
30074,24,8,2
30075,24,8,2
30076,24,8,2
30077,24,8,2
30078,24,8,2
30079,24,8,1
30080,24,8,2
30081,24,8,2
30082,24,8,2
30083,24,8,2
30084,24,8,2
30085,24,8,1
30086,24,8,2
30087,24,8,2
30088,24,8,2
30089,24,17,2
30090,24,8,2
30091,24,8,2
30092,24,8,2
30093,24,8,2
30094,24,8,2
30095,24,8,2
30096,24,14,4
30097,24,8,2
30098,24,8,2
30099,24,8,2
30100,24,8,2
30101,24,8,2
30102,24,8,1
30103,24,8,2
30104,24,8,2
30105,24,8,2
30106,24,8,2
30107,24,8,2
30108,24,8,2
30109,24,8,2
30110,24,8,2
30111,24,8,2
30112,24,8,2
30113,24,17,1
30114,24,8,2
30115,24,8,2
30116,24,8,2
30117,24,8,2
30118,24,8,2
30119,24,8,2
30120,24,8,2
30121,24,8,2
30122,24,8,2
30123,24,8,2
30124,24,8,2
30125,24,8,2
30126,24,8,2
30127,24,8,2
30128,24,8,2
30129,24,8,2
30130,24,8,2
30131,24,8,2
30132,24,8,1
30133,24,8,2
30134,24,8,3
30135,24,8,2
30136,24,8,2
30137,24,8,2
30138,24,8,1
30139,24,17,2
30140,24,8,2
30141,24,8,2
30142,24,8,2
30143,24,17,2
30144,24,8,2
30145,24,8,5
30146,24,8,2
30147,24,8,2
30148,24,8,2
30149,24,8,2
30150,24,8,2
30151,24,4,2
30152,24,8,2
30153,24,17,2
30154,24,8,2
30155,24,8,2
30156,24,8,2
30157,24,8,1
30158,24,8,2
30159,24,8,2
30160,24,8,2
30161,24,8,2
30162,24,8,2
30163,24,8,2
30164,24,8,2
30165,24,8,2
30166,24,8,2
30167,24,8,2
30168,24,8,2
30169,24,8,1
30170,24,8,2
30171,24,8,2
30172,24,8,2
30173,24,8,2
30174,24,8,2
30175,24,8,2
30176,24,17,1
30177,24,8,2
30178,24,8,2
30179,24,8,2
30180,24,8,2
30181,24,8,2
30182,24,8,2
30183,24,8,2
30184,24,8,2
30185,24,8,2
30186,24,8,2
30187,24,17,2
30188,24,8,2
30189,24,8,6
30190,24,8,2
30191,24,17,2
30192,24,8,2
30193,24,17,2
30194,24,17,2
30195,24,17,2
30196,24,17,2
30197,24,17,2
30198,24,17,2
30199,24,8,1
30200,24,8,2
30201,24,17,2
30202,24,17,1
30203,24,17,6
30204,24,17,1
30205,24,17,1
30206,24,17,1
30207,24,8,2
30208,24,8,2
30209,24,17,1
30210,24,8,2
30211,24,8,5
30212,24,17,1
30213,24,8,2
30214,24,8,2
30215,24,8,2
30216,24,8,1
30217,24,8,2
30218,24,8,2
30219,24,8,2
30220,24,8,2
30221,24,8,2
30222,24,8,2
30223,24,8,2
30224,24,8,2
30225,24,8,2
30226,24,8,2
30227,24,8,5
30228,24,8,2
30229,24,8,2
30230,24,8,2
30231,24,8,2
30232,24,8,2
30233,24,8,2
30234,24,8,2
30235,25,15,5
30236,24,8,2
30237,24,8,2
30238,24,8,2
30239,24,8,2
30240,24,8,2
30241,24,8,2
30242,24,8,2
30243,24,8,2
30244,24,8,2
30245,24,8,2
30246,24,8,1
30247,24,8,2
30248,24,8,2
30249,24,8,1
30250,24,8,2
30251,24,8,2
30252,24,8,2
30253,24,8,1
30254,24,8,2
30255,24,8,2
30256,24,8,2
30257,24,8,2
30258,24,17,2
30259,24,8,2
30260,24,17,2
30261,21,4,2
30262,21,4,2
30263,21,4,2
30264,21,2,2
30265,21,4,2
30266,21,4,2
30267,24,8,1
30268,24,8,2
30269,24,8,2
30270,24,8,2
30271,24,17,2
30272,24,8,2
30273,24,8,2
30274,24,8,2
30275,24,8,2
30276,24,8,2
30277,24,8,2
30278,24,8,2
30279,24,8,2
30280,24,8,2
30281,24,8,0
30282,24,8,2
30283,24,8,2
30284,24,8,2
30285,24,8,2
30286,24,8,2
30287,24,8,1
30288,24,8,2
30289,21,17,2
30290,25,4,2
30291,21,4,2
30292,25,4,2
30293,21,8,2
30294,21,9,8
30295,21,9,5
30296,21,17,1
30297,21,15,4
30298,21,15,2
30299,21,15,2
30300,21,8,2
30301,25,4,2
30302,21,17,2
30303,21,4,5
30304,22,17,3
30305,22,1,1
30306,22,1,0
30307,22,1,0
30308,22,8,1
30309,22,17,1
30310,22,17,2
30311,22,17,2
30312,22,8,0
30313,22,8,1
30314,22,4,1
30315,22,8,2
30316,22,8,0
30317,22,17,1
30318,22,8,2
30319,22,8,3
30320,22,8,1
30321,22,1,0
30322,22,17,1
30323,22,17,2
30324,22,17,3
30325,22,17,1
30326,22,8,2
30327,22,17,2
30328,22,1,2
30329,22,8,2
30330,22,5,2
30331,22,4,1
30332,22,4,4
30333,22,8,2
30334,22,1,2
30335,22,1,2
30336,22,1,0
30337,22,1,0
30338,22,1,1
30339,22,8,1
30340,22,8,2
30341,22,1,1
30342,22,1,0
30343,22,1,2
30344,22,1,1
30345,22,1,5
30346,22,1,1
30347,22,4,5
30348,22,1,2
30349,22,17,2
30350,22,8,0
30351,22,8,2
30352,22,17,1
30353,22,8,2
30354,22,17,4
30355,22,8,2
30356,22,8,2
30357,22,17,2
30358,22,1,1
30359,22,17,1
30360,22,8,2
30361,22,17,1
30362,22,17,1
30363,22,4,1
30364,22,8,1
30365,22,4,1
30366,22,17,1
30367,22,8,2
30368,22,17,2
30369,22,1,1
30370,22,17,3
30371,22,17,2
30372,22,1,1
30373,22,8,3
30374,22,8,0
30375,22,8,2
30376,22,8,2
30377,22,1,0
30378,22,8,5
30379,22,4,5
30380,22,17,2
30381,22,4,1
30382,22,8,8
30383,22,17,2
30384,22,8,1
30385,22,1,6
30386,22,1,0
30387,22,8,1
30388,22,17,2
30389,22,8,2
30390,22,4,2
30391,22,8,2
30392,22,1,0
30393,22,8,1
30394,22,8,3
30395,22,8,2
30396,22,8,1
30397,22,8,1
30398,22,17,2
30399,22,17,1
30400,22,8,4
30401,22,1,2
30402,22,17,1
30403,22,17,1
30404,22,17,1
30405,22,17,2
30406,22,17,2
30407,22,8,1
30408,22,4,2
30409,22,4,2
30410,22,1,6
30411,22,3,4
30412,22,12,0
30413,22,1,0
30414,22,1,0
30415,22,1,0
30416,22,17,2
30417,22,17,2
30418,22,17,1
30419,22,1,1
30420,22,17,1
30421,22,8,1
30422,22,1,6
30423,22,1,1
30424,22,1,6
30425,22,1,1
30426,22,1,1
30427,22,1,3
30428,22,12,6
30429,22,1,3
30430,22,13,2
30431,22,4,2
30432,22,8,1
30433,22,8,3
30434,22,17,0
30435,22,17,1
30436,22,17,0
30437,22,8,2
30438,22,8,2
30439,22,17,1
30440,22,8,0
30441,22,8,1
30442,22,12,1
30443,22,17,1
30444,22,1,1
30445,22,17,4
30446,22,8,5
30447,22,4,1
30448,22,8,2
30449,22,1,0
30450,22,12,1
30451,22,17,3
30452,22,8,1
30453,22,1,0
30454,22,1,1
30455,22,17,2
30456,22,8,2
30457,22,1,0
30458,22,8,2
30459,22,8,2
30460,22,4,7
30461,22,1,1
30462,22,1,3
30463,22,17,1
30464,22,17,2
30465,22,17,1
30466,22,17,3
30467,22,17,2
30468,22,8,2
30469,22,8,2
30470,22,8,4
30471,22,8,2
30472,22,8,0
30473,22,8,2
30474,22,17,1
30475,22,1,1
30476,22,1,0
30477,22,4,2
30478,22,8,6
30479,22,1,1
30480,22,4,0
30481,22,17,2
30482,22,1,2
30483,22,1,4
30484,11,2,4
30485,11,4,2
30486,11,9,2
30487,25,8,2
30488,11,9,1
30489,11,4,4
30490,11,8,1
30491,11,8,2
30492,11,4,4
30493,11,4,2
30494,11,0,2
30495,11,8,2
30496,11,5,4
30497,11,16,2
30498,1,16,4
30499,1,16,4
30500,1,16,4
30501,1,16,4
30502,1,16,4
30503,11,16,4
30504,11,16,4
30505,11,16,4
30506,11,16,7
30507,11,8,1
30508,1,4,4
30509,11,4,1
30510,11,4,1
30511,9,9,6
30512,11,14,3
30513,11,4,1
30514,11,11,6
30515,11,16,1
30516,11,11,2
30517,11,11,2
30518,1,11,2
30519,11,4,1
30520,11,11,6
30521,1,11,2
30522,11,9,2
30523,11,8,2
30524,11,5,4
30525,11,5,1
30526,11,4,1
30527,11,8,2
30528,11,4,3
30529,11,8,1
30530,11,11,6
30531,11,11,4
30532,11,11,6
30533,11,11,2
30534,11,11,2
30535,11,11,2
30536,11,4,2
30537,11,14,2
30538,11,4,2
30539,11,16,1
30540,11,4,5
30541,11,4,3
30542,11,4,1
30543,11,4,1
30544,11,8,2
30545,11,11,2
30546,11,11,1
30547,11,16,4
30548,11,11,2
30549,11,4,4
30550,11,8,2
30551,11,14,2
30552,11,14,6
30553,11,4,1
30554,11,5,3
30555,11,8,2
30556,11,8,2
30557,1,5,4
30558,11,4,7
30559,11,4,1
30560,1,16,2
30561,1,16,3
30562,1,16,5
30563,1,16,3
30564,11,4,4
30565,11,4,2
30566,11,4,2
30567,11,8,1
30568,11,8,6
30569,11,8,1
30570,11,4,2
30571,11,0,5
30572,11,8,2
30573,11,4,4
30574,11,4,4
30575,11,14,5
30576,11,4,4
30577,11,4,4
30578,11,4,4
30579,11,4,4
30580,11,9,4
30581,11,4,1
30582,25,9,1
30583,11,9,4
30584,11,4,5
30585,11,14,4
30586,11,4,6
30587,11,4,2
30588,11,8,2
30589,11,8,2
30590,11,8,1
30591,11,8,2
30592,11,8,2
30593,11,8,1
30594,11,8,1
30595,11,8,2
30596,11,4,0
30597,11,4,2
30598,11,4,7
30599,1,5,1
30600,11,8,0
30601,11,4,0
30602,11,14,4
30603,11,14,2
30604,11,0,2
30605,11,0,1
30606,11,9,2
30607,11,9,4
30608,1,11,0
30609,11,4,2
30610,11,8,1
30611,11,8,0
30612,11,8,6
30613,11,16,4
30614,11,8,2
30615,11,4,2
30616,11,15,4
30617,25,9,2
30618,25,9,2
30619,11,9,0
30620,11,9,2
30621,25,9,4
30622,25,9,2
30623,11,9,2
30624,25,9,4
30625,11,9,5
30626,25,9,4
30627,25,9,2
30628,25,9,6
30629,25,9,2
30630,11,9,1
30631,25,9,5
30632,25,9,2
30633,25,9,8
30634,25,9,2
30635,11,9,2
30636,25,9,4
30637,11,14,2
30638,25,9,6
30639,25,9,1
30640,11,9,2
30641,11,9,4
30642,25,9,2
30643,11,9,2
30644,25,9,2
30645,25,9,7
30646,11,9,4
30647,25,9,4
30648,11,9,3
30649,25,9,2
30650,25,14,1
30651,25,14,5
30652,11,9,2
30653,11,14,2
30654,11,9,1
30655,11,9,2
30656,25,9,6
30657,11,11,1
30658,11,4,2
30659,11,8,2
30660,11,8,2
30661,11,8,0
30662,11,8,2
30663,11,4,0
30664,1,4,2
30665,11,4,1
30666,11,4,1
30667,25,3,2
30668,11,3,4
30669,25,3,4
30670,25,3,1
30671,11,3,6
30672,11,3,1
30673,11,3,2
30674,1,4,2
30675,11,14,4
30676,11,14,5
30677,11,5,0
30678,11,4,2
30679,1,4,2
30680,11,9,4
30681,1,8,2
30682,11,8,2
30683,11,8,2
30684,11,15,2
30685,11,8,2
30686,1,11,1
30687,1,4,2
30688,1,4,4
30689,11,8,4
30690,1,8,1
30691,1,0,2
30692,11,8,2
30693,1,11,1
30694,1,11,2
30695,11,4,2
30696,11,4,2
30697,1,4,2
30698,11,16,4
30699,11,4,4
30700,11,0,2
30701,11,8,2
30702,11,8,2
30703,11,8,2
30704,11,8,5
30705,11,11,2
30706,1,11,0
30707,11,8,2
30708,11,4,2
30709,1,4,2
30710,11,9,4
30711,1,8,0
30712,11,4,2
30713,11,11,2
30714,11,8,2
30715,11,9,2
30716,27,9,4
30717,27,16,4
30718,27,4,4
30719,27,4,3
30720,27,16,4
30721,27,4,0
30722,27,0,3
30723,27,4,1
30724,27,4,2
30725,27,2,6
30726,27,4,5
30727,27,0,1
30728,27,4,6
30729,27,4,4
30730,27,4,4
30731,27,0,7
30732,27,4,4
30733,27,0,7
30734,27,0,6
30735,27,4,4
30736,27,0,7
30737,27,0,7
30738,27,0,7
30739,27,0,6
30740,27,0,4
30741,27,0,7
30742,27,0,4
30743,27,4,2
30744,27,4,4
30745,27,0,2
30746,27,4,1
30747,27,4,7
30748,27,4,5
30749,27,2,4
30750,27,9,7
30751,27,9,1
30752,27,1,4
30753,27,16,6
30754,27,8,1
30755,27,4,4
30756,27,4,4
30757,27,9,6
30758,27,0,4
30759,27,13,0
30760,27,13,0
30761,27,4,6
30762,24,8,3
30763,24,8,4
30764,24,17,2
30765,24,4,3
30766,24,1,4
30767,24,17,2
30768,24,15,4
30769,24,17,2
30770,24,17,6
30771,24,17,2
30772,24,17,2
30773,24,8,3
30774,24,8,2
30775,24,8,2
30776,24,17,2
30777,24,8,2
30778,24,4,2
30779,24,17,2
30780,24,8,5
30781,24,8,2
30782,24,8,2
30783,24,8,2
30784,24,8,2
30785,24,8,1
30786,24,15,2
30787,24,17,2
30788,24,8,2
30789,24,17,2
30790,24,8,2
30791,24,17,2
30792,24,17,2
30793,24,8,5
30794,24,8,2
30795,24,17,2
30796,24,8,5
30797,24,8,1
30798,25,8,2
30799,25,12,5
30800,25,14,1
30801,25,9,4
30802,24,8,2
30803,25,9,2
30804,25,17,1
30805,25,12,6
30806,24,17,4
30807,25,17,2
30808,25,9,0
30809,25,14,5
30810,25,8,2
30811,25,10,2
30812,25,14,1
30813,25,14,3
30814,25,14,8
30815,25,12,3
30816,25,17,3
30817,25,17,2
30818,25,17,5
30819,25,17,1
30820,25,14,1
30821,25,9,4
30822,25,14,4
30823,25,14,5
30824,25,14,4
30825,25,14,0
30826,25,14,2
30827,25,14,0
30828,25,14,0
30829,25,8,2
30830,25,14,5
30831,25,14,0
30832,25,4,2
30833,25,4,3
30834,25,14,0
30835,25,14,8
30836,25,9,6
30837,25,9,6
30838,25,17,2
30839,25,17,2
30840,25,9,2
30841,25,17,1
30842,25,14,0
30843,25,14,2
30844,25,14,2
30845,25,14,0
30846,25,14,0
30847,25,14,0
30848,25,14,0
30849,25,14,5
30850,25,9,2
30851,25,14,0
30852,25,14,6
30853,25,14,4
30854,25,12,1
30855,25,12,2
30856,25,17,2
30857,25,17,1
30858,25,14,5
30859,25,8,2
30860,25,8,1
30861,25,9,4
30862,25,14,2
30863,25,14,5
30864,25,14,2
30865,25,17,2
30866,25,14,3
30867,25,8,2
30868,25,14,4
30869,25,14,0
30870,25,8,0
30871,25,14,4
30872,25,4,5
30873,25,14,5
30874,25,14,2
30875,25,17,1
30876,25,8,1
30877,25,4,3
30878,25,9,5
30879,25,17,2
30880,25,8,6
30881,25,8,6
30882,25,8,2
30883,25,17,2
30884,25,17,2
30885,25,9,2
30886,25,17,2
30887,25,8,6
30888,25,4,0
30889,25,4,2
30890,25,4,2
30891,25,4,5
30892,25,17,0
30893,25,9,2
30894,25,9,4
30895,25,9,2
30896,25,9,2
